3111119919199919999111199112425210205032923020304116213049999 2130402119089999 202004588003915799000000000991
3111119919199919999111199112225210206072924030304115213049999 2130402119089999 202018150003767493000000000991
3111119919199919999111199112425210205062924030304116213049999 2130402119089999 202034035003915799000000000991
3199991919999991999999919222221210205041214030304216211990700 2139502109080175 102035168003769204000000000991
3199991919199119999199999311111211205051224030304116213049999 2130402119079999 107021639003690289000000000991
3199991919199119999199999311311211205051224030304116213049999 2130402119079999 107037442003767493000000000991
3199991999919991999999199222421210205062925030304116213049999 2130412119089999 102042855003915799000000000992
3199199999199919999999991222425211205052925040304114213039999 2130412119079999 104004582003915799000000000992
3199199999199919999999991222425211205032923020304116213049999 2130412119079999 104018147003690289000000000992
3199199999199919999999991222425211205032924030304113213039999 2130412119079999 104031580003915799000000000992
3199991919999199999999919321411210205042923020304118213019999 2130412119079999 103008080004028601000000000992
3199991999919991999999919282428209205022921010304116211990275 2139512109080275 102009159003871115000000000992
3199991999919991999999919282428209205032923020304111211990450 2139512109080150 102011468003746725000000000992
3199991999919919999919999221411210205021223020304122213039999 1130412119079999 101010263003690289000000000992
3199991999919919999919999221411210205052923020304113213039999 1130412119079999 101026172003690289000000000992
3199991919999919999999199112421210205032921010304118413049999 2130412119079999 203010262004028601000000000992
3199991919999919999999199112421210205042921010304118213049999 2130412119079999 203026171004028601000000000992
3199991919999919999999199112421210205052921010304118213039999 2130412119079999 203039547004028601000000000992
3199991999919991999999919212425210205062925040304118213039999 2130412119089999 102042851003915799000000000992
3199991999919919999199999221415210205042924030304115211990850 2139512109070212 103016968003690289000000000992
3199991999919919999199999281415210205052923020304116211990750 2139512109070250 103030545003690289000000000992
3199991999919991999991999222421210205032923020304116211990550 2139512109070183 104004580003786969000000000992
3199991999919888888991999282428210206072923020304116211990500 2139512109070166 104034027003786969000000000992
3299991999919991999999919222414205103032924030304213211990500 2998001079090125 101035147017378005000000000991
3299991999919991999999919221314204103032925040304211211990750 2998013079080150 101020407019095317000000000991
3299991999919991999888888222415205203022925030304211213129999 2990411119089999 101033792018408982000000000991
3299919991999991999199199322421207104032923020304111211990600 2993001079060200 101031511024999037000000000991
3299991999919991999991999322414209204032923020304111211990750 1993001079060250 101023943020413700000000000992
3299991999919991999999919222415210204042921012939211211990422 2993009071080422 101022644018614667000000000991
3299991999919991999999919222415210204042921012939211211990422 2993009071080422 101025054018614667000000000991
3299991999919991999999991222422211205032921010304182213019999 2150403119029999 101013584017312898000000000991
3299991999991999991999919221112212208091223020304113213039999 2120403119059999 101038383018107111000000000991
3299991999919991999999919221118210206061223020304111211991200 1993002079070400 102020370023819131000000000992
3299991999919991999999919222421206204042923030304231231990850 2998005079090283 102009075021163025000000000991
3299991999919999991999991212424203102032924030304216413039999 2990413119079999 102041605016571184000000000991
3299991999919991999999991221421807104042923020304134443089999 2990405119099999 102026066017157547000000000991
3299991999919991999999919221118210206041224030304212211991800 1993002079070450 102014648017161490000000000991
3299991999919991999999991222434205103022923020304112211990600 2998005079090200 102028243016381892000000000991
3299991999919991999999919222414207105052923020304115211990650 2993008079070216 102005556022821613000000000991
3299991999919991999999919222428205104042924030304211211991000 2998005079080250 102023880021470466000000000991
3299991999919991999999919222212212107041224030304131132999999 1150703059059999 102027155018774322000000000991
3299991999199999991999991222424207104032983030304216213129999 2990401119059999 102042694015901889000000000991
3299991999919999991999991222425204202032922020304114211990900 2998013079070450 102031445022066049000000001991
3299991999919991999999919222228209303032921010304116213039999 1990408119099999 102033687021167888000000000992
3299991999919991999999919222122212207081223020304212211990492 2088503079030164 102010101021112701000000000991
3299991999919991999999919321112212208051113020304115213049999 2120403119049999 102013484023142045000000000992
3299991999919991999999919221115211207071224030304216211990099 2120503069050024 102012369023468811000000001992
3299991999919991999999919222415207204042922020304116213049999 2130405119099999 103003294004118344000000000991
3299991999919991999199999212425206204042924030304214211990700 2998005079090175 103043868016270199000000000991
3219999991999199999999991222428206204042921012929215213049999 2990411119069999 103022537015901889000000000991
3299991999919991999999919222423206203022924030304115211990750 2998001079080187 103024903019524609000000000991
3299991999919991999999919222423206203032924030304115211990750 2998001079080187 103038291019524609000000000991
3299991999919991999199999312421206204022925040304211211990825 2998001079090165 103011121020301892000000000991
3299991999919991999199999312421206204032926040304211213019999 2990401119099999 103013462016064171000000000991
3299991991999991999999919822415206204012923020304114213049999 2990405119099999 803015660019204146000000000992
3299991991999991999999919322415206204042923020304113213039999 2990405119099999 103042643015371147000000000991
3299991999919991999999919222435205103032924030304211112999999 2990305059089999 103007876022297969000000000991
3299991999919991999999919222435205103042924030304211112999999 2990305059089999 103021425016036382000000000991
3299991999919999991999991212434205103032924030304112213019999 2990411119089999 103020283015456083000000000991
3299199991999199999199999312414105104042923021919116313039999 2990408119089999 103038280016225537000000000991
3299991919999919999999919212425203202022926040304142143039999 2990413119089999 103015646018153724000000000992
3299991919999919999999991212425203202032926040304142443039999 2990413119089999 103029187018153724011000000992
3299999199991919999999991382425210204022923020304215211990700 1993002079080233 103017940020516628000000000991
3299991999919991999199999212425206104042923020304216211990600 2998008079090200 103034974023200242000000000991
3299991999919991999999919212415307203032922020304118413039999 2990405119089999 103008959019558707000000000991
3299991991999919999999991212425306203042923020304114411990650 2998005079060216 103040413022344025000000000991
3299991999919991999999919222421210205052923020304214211990500 1993002079080166 103028161022372810000000000991
3299991999919991999999919222413207204032923020304212211990650 2993011079090216 103003239020896518100000000992
3288888888888888888888888282434205104032925040304214211990800 2998005079080160 103032509022402216000000000992
3299999199991999991999991282434205104032983020304214211990800 2998005079080266 103034961022559739000000000992
3299991999919999991999991211435204203042924030304112213019999 2990413119089999 103024850017795163000000000991
3288888819999919999999919312484203103042924020304111213049999 2990413119099999 103039315018943496000000000992
3299991991999991999991999312422210204042925040304112211990900 2993002079060180 103041462020843410000000000991
3299991991999991999999919222424105104032924030304216313019999 2990405119099999 103003209019834159000000000991
3299991988888991999999919222484206103042923020304116213129999 2990401119069999 103036036018107111000000000992
3299991999919991999999919221112212206031111010304212211990824 2202103079090824 103022474021342204000000000991
3299991999919919999888888322224203103042924030305216213049999 2990413119099999 104010013020459216000000000991
3299991999919919999199999311415207206022924030304112211990575 1993002079080143 104043782025460588000000000992
3299991999919991999999919222424203103032923020304214211990550 2998013079080183 104044885016363397000000000991
3299991999919991999999919221411207203022924030304113213039999 1990401119069999 104023756017324669000000000991
3299991999919991999999919222415207103042924030304114213109999 2990401119069999 104023745020643448000000000991
3299991911199119999191199122225206203042922010304146213049999 2130402119089999 204007797004259943000000000992
3299991999919991999991999822228207203032924042919116213039999 2130402119089999 804016648004113045000000000991
3299991999919991999991999222228207203032924040319116213039999 2130402119089999 104030229003376406000000000991
3299991999919991999999919221112212207061113020304116213039999 2120403119049999 104028085018148731000000000991
3299991999919991999999919221112212207061114030304116213039999 2120403119049999 104041373015890937000000000992
3299999199919991999999919222425208204052923020304114213039999 2120403119069999 104042522018038092000000000991
3299991999919991999999919222428203202032924030304215213049999 2990413119079999 105033533020005095000000000991
3299991999919991999999919222425203202022924030304215213049999 2990413119089999 105035978018728269000000000991
3299991999919991999999919212435207203032983020304218211990650 2993002079060216 105001952019286439000000000991
3299991999919199999999919828485301202022926050304116443039999 2990413119099999 805015566017028299000000000991
3299991999919991999999991212415203202032926050304212111990900 2998013079080150 105003121019799791000000000991
3299991999919991999999919222414203102031826040304116213059999 2990413119089999 105018928026170455000000000991
3299991999919991999999919222225210204032924030304116211990735 2153002079060183 105026995024993293011000000991
3299991999919919999999919222414207202022924030319115213039999 2990402119069999 105029064019222699000000000991
3299991999919919999999919222414207202032923020319114213039999 2990402119069999 105042493022702976000000000991
3219999999991199999999919322425203202032926052929116213049999 2130413119089999 105016621002995308000000000991
3299991988888991999999919212428206203042923020304218211990700 2998005079080233 105004273019063402000000000991
3299991999919199999999919222225207203032925040304218211990349 2139502109070069 105007749001415858000000000991
3299991999919991999999919222215207203042925030304218211990312 2139502109070062 105021247001189787000000000991
3299991999919919999919999322421206202032923030304111211990700 2998002079080233 105025831017998534000000000991
3299991999919888888999919221112212206071124030304114213039999 2120403119069999 105000790022140034000000000991
3299991999919991999999919221112212206071123020304114213039999 2120403119069999 105014410020503754000000000991
3299991999919991999999919221112212206071123020304114213039999 2120403119069999 105028021016561160000000000991
3299991999919991999999919221113212206071123020304114213039999 2120403119069999 105041328024322454000000000991
3299991999919991999999919222225210206051224030304112213039999 1150403119049999 105043704020378968000000000991
3299991999919991999999919888885211206021224030304133431990850 1158003079040212 805013311019286439000000000991
3299991999919991999999919221414206104022925030304215211991500 2998005079070300 106003062020640673000000000991
3299991999919991999999919221414206104032925030304215211991500 2998001079090300 106016570022702976000000000991
3299991999919991999999919222815206103032923020304218413989999 2990405119099999 106006505015915504000000000991
3299991991999991999199999322424205203032924030304113211990650 2998001079090162 106042411017974573000000000991
3299991999919991999999991222434205103042925020304212283049999 2990401119099999 106027963019159556000000000991
3299991999919991999999919221132210206061113020304112211990421 2120503069050140 106015453018012912000000000991
3299991999919991999999919222424203102032926030304112213049999 2990413119099999 107008734020473011000000000991
3299991999919888888888888822484203202032924030304114213049999 2990413119089999 807014302019746239000000000991
3299991999919999991999991282424203102032923020304214211990500 2998013079080166 107034749018805611000000000991
3299991999919991999999991222424203103042924020319116213099999 2990413119089999 107017632019746781000000000991
3299991999919991999999919222423209204042925030304136133069999 2990402119079999 107035811020168974000000000991
3299991999919991999999919222411210204032925030304113211990750 2153002079060150 107036978018878095000000000991
3299991999919991999999991212424203103022915030304213113039999 2990413119099999 107016490021174098000000000991
3299991999919991999999991212424203103042925020304213211990700 2998013079090140 107030073018242273000000000991
3299991999919991999999919222412206202021225030304115213039999 2990405119089999 108001783015666035000000000991
3299991999919991999999919222422206202022925030319115213039999 2990405119089999 108015403019168908000000000991
3299991999919991999999919222332212207071213020304133231990388 2158003079050129 108030054022373724000000000991
3299991999919991999999919222332212207071212010304136231990326 2158003079050163 108043574016647246000000000991
3299991999919991999999919222421107205032925040304216313049999 1150401119099999 108007578022344025000000000991
3299991999919991999999919222421107204032924030304216313049999 1150401119099999 108021093015990073000000000991
3299991999919991999999919222421107205042925040304216313049999 1150401119099999 108023513022344025000000000991
3299991999919991999999919222421107204042924030304216313049999 1150401119099999 108036949022344025000000000991
3299991999919991999199999322424204203031225030304112243129999 2990413119089999 108008688018781211000000000991
3299991999919991999999919212423204203042924030304116113109999 2990413119089999 108022245017707611000000000992
3288888888888888888888888888484204203042925020304114211990650 2998013079080130 808038003017646260000000000991
3299991999991199999999991322425207204022922010304116211990400 2993002079080200 108030039016010672000000000991
3299919991999919999111999112421210204042924030304113213049999 1990402119069999 208044668022821613000000000991
3299991999919991999999991222424206204022924040304136231990750 1998001079060187 108033343022066049000000000991
3299991999919991999999919222424206204032924040304136231990750 1998001079060187 108035767021488006000000000991
3299991999919991999999919211421209204022925030304112213039999 1990402119099999 108044663020077949000000000991
3299991999919991999999991212415205203042925040304115213039999 2990405119089999 108019950016012462000000000991
3299991999919991999999919282424207204032924030304116211990700 2993002079080175 108014221022221306000000000991
3299991999919991999999919222224207204042924030304116213099999 2990402119079999 108027822025630879000000000991
3299991999919991999999919222224207204052924030304116213129999 2990402119079999 108041155022592117000000000991
3299991999919991999999919221424207104052925030304216211990800 2993002079070160 108028876016373949000000000991
3299991999919991999999919221415206204032928050304116113099999 2990412119089999 108011347018809538000000000991
3299991999919991999999919212111211106041224030304212211990700 1993002079070175 108015359020277607000000000991
3299991999199991999999919322111211206051113020304113211990600 1202103079060200 108018668019854495000000000992
3299991999919991999999919211115212207031115030304112211990200 2120503069050040 108041130020272433000000000992
3299991999919991999999919222434206102032923030304114213049999 2990402119069999 109042262019204146000000000991
3299991999919991999999919222211212206071222010304135131990550 2998002079070275 109029968019130169000000000991
3219999999919991999999919222422207203032924030304114213039999 1990402119069999 109017513016216865000000000991
3299991999919991999999919222414207204022925040304114213039999 2990402119089999 109013092020512498000000000991
3299991999919991999999919222414207204032983030304113213039999 2990402119079999 109026724016034944000000000991
3299991999919991999999919222414207204042924030304114213039999 2990402119079999 109040055019824880000000000991
3299991999919991999999919222221211206071223020319116213039999 1150402119079999 109031031019854495000000000991
3299991999919991999999919322421210204032923020304116211990300 2139502109060100 109018621004365177000000000991
3299991999919991999999991222425201202022923020304215113029999 2990413119089999 110032083018473321011000000991
3299991999919991999999919222121210206021222020304231241990525 2158003079060262 110036787019859348000000001992
3299991999919991999999919222411211205022925040304112211991000 1153002079070200 110038938018142474000000000991
3299991999919991999999919221424204202022925030304114213099999 2990413119069999 110024442020560919000000000991
3299991999919888888999919222115212207041111010304111211990550 2168503079030550 110009594017428198000000001991
3299991991999919999999991322424207103042924030304115213039999 1990402119069999 110015246017707611000000000991
