file	year	Borough	Condition of Building (Observation)	Condo/Coop Status	Monthly Contract Rent	Most Recent Place Householder Lived For 6 Months or More	New Control Status Recode	Number of Bedrooms	Number of Rooms	Number of Units in Building	Program Status Input	Sequence Number (Household)	Sub-borough Area	Tenure (1)	Tenure (2)	Year Householder Moved into Unit Recode
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01830	Europe	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	361578	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01750	Manhattan	Stabilized pre 1947	1 bedrooms	3 rooms	20 to 49 units	  	101678	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02345	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	020271	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01680	Other state	Stabilized pre 1947	1 bedrooms	3 rooms	100 units or more	  	834781	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02600	Brooklyn	Other rental	2 bedrooms	4 rooms	3 units	  	052492	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00600	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	20 to 49 units	  	239992	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02200	Europe	Other rental	2 bedrooms	6 rooms	2 units without business	  	992673	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01680	Bronx	Other rental	No bedroom	1 rooms	2 units without business	  	466444	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00800	Always lived in this unit	Other rental	2 bedrooms	3 rooms	2 units with business	  	202693	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00750	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	13 to 19 units	  	751399	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01200	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	13 to 19 units	  	311411	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01144	Manhattan	Stabilized pre 1947	1 bedrooms	3 rooms	13 to 19 units	  	367210	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01250	Brooklyn	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	591423	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01245	Brooklyn	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	279918	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01250	Brooklyn	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	971663	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01250	Brooklyn	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	970189	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00450	Brooklyn	Public housing	5 bedrooms	7 rooms	1 unit without business	  	642756	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00555	Brooklyn	Public housing	4 bedrooms	6 rooms	2 units without business	  	708923	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00710	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	338160	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01050	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	621819	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00320	Brooklyn	HUD regulated	1 bedrooms	3 rooms	100 units or more	  	725890	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Unknown	00320	Manhattan	HUD regulated	No bedroom	1 rooms	13 to 19 units	  	571211	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Unknown	00191	Brooklyn	HUD regulated	1 bedrooms	2 rooms	50 to 99 units	  	260216	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00306	Queens	HUD regulated	1 bedrooms	2 rooms	50 to 99 units	  	031814	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02450	Brooklyn	Stabilized post 1947	4 bedrooms	6 rooms	3 units	  	839638	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02500	NY, NJ, Connecticut	Stabilized post 1947	5 bedrooms	8 rooms or more	3 units	  	613227	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	03000	Brooklyn	Stabilized post 1947	5 bedrooms	7 rooms	3 units	  	154486	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02500	Other state	Stabilized post 1947	4 bedrooms	6 rooms	3 units	  	159091	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Condo	02500	Brooklyn	Stabilized post 1947	3 bedrooms	6 rooms	13 to 19 units	  	126481	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Condo	01710	Brooklyn	Stabilized post 1947	4 bedrooms	6 rooms	13 to 19 units	  	998036	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied condo	3 bedrooms	6 rooms	13 to 19 units	  	217411	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Condo	02000	Brooklyn	Stabilized post 1947	4 bedrooms	6 rooms	13 to 19 units	  	350233	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01450	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	192054	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	4 bedrooms	6 rooms	1 unit without business	  	299705	03	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	02200	Manhattan	Other rental	3 bedrooms	5 rooms	2 units without business	  	106596	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01250	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	120249	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01160	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	436992	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01200	Brooklyn	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	000170	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01250	NY, NJ, Connecticut	Stabilized pre 1947	1 bedrooms	3 rooms	20 to 49 units	  	169905	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00884	Brooklyn	Stabilized pre 1947	No bedroom	3 rooms	20 to 49 units	  	986273	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01020	Brooklyn	Stabilized pre 1947	No bedroom	1 rooms	20 to 49 units	  	905225	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Other state	Stabilized post 1947	1 bedrooms	3 rooms	20 to 49 units	  	611136	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01300	Brooklyn	Stabilized post 1947	2 bedrooms	3 rooms	20 to 49 units	  	403898	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01408	Other unit in same building	Stabilized post 1947	2 bedrooms	3 rooms	20 to 49 units	  	145211	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00901	Queens	Stabilized post 1947	1 bedrooms	3 rooms	6 to 9 units	  	052754	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Bronx	HUD regulated	2 bedrooms	4 rooms	20 to 49 units	  	587762	03	N/A (renter)	Occupy rent free	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00306	Brooklyn	HUD regulated	1 bedrooms	3 rooms	20 to 49 units	  	689904	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00750	Staten Island	Public housing	4 bedrooms	6 rooms	100 units or more	  	649160	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00283	Not reported	Public housing	No bedroom	1 rooms	100 units or more	  	376799	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00478	Brooklyn	Public housing	2 bedrooms	4 rooms	100 units or more	  	534243	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00600	Manhattan	Public housing	4 bedrooms	6 rooms	100 units or more	  	103993	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00613	Not reported	Public housing	1 bedrooms	3 rooms	100 units or more	  	517557	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00305	Brooklyn	Public housing	No bedroom	1 rooms	100 units or more	  	059793	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00109	Brooklyn	Public housing	2 bedrooms	4 rooms	100 units or more	  	743524	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00350	Brooklyn	Public housing	1 bedrooms	3 rooms	100 units or more	  	971201	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00602	Brooklyn	Public housing	3 bedrooms	5 rooms	50 to 99 units	  	508499	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00200	Brooklyn	Public housing	1 bedrooms	2 rooms	50 to 99 units	  	706284	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00639	Brooklyn	Public housing	2 bedrooms	4 rooms	50 to 99 units	  	738952	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Brooklyn	Stabilized post 1947	3 bedrooms	5 rooms	50 to 99 units	  	836632	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00596	Brooklyn	Public housing	1 bedrooms	3 rooms	20 to 49 units	  	395016	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00233	Brooklyn	Public housing	1 bedrooms	3 rooms	20 to 49 units	  	500533	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00233	Queens	Public housing	1 bedrooms	3 rooms	20 to 49 units	  	592831	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00131	Brooklyn	Public housing	1 bedrooms	3 rooms	20 to 49 units	  	889432	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01900	Brooklyn	Other rental	4 bedrooms	6 rooms	3 units	  	920545	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01600	Brooklyn	Stabilized pre 1947	3 bedrooms	4 rooms	6 to 9 units	  	604979	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00249	Brooklyn	Public housing	2 bedrooms	4 rooms	20 to 49 units	  	522202	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00225	Brooklyn	Public housing	No bedroom	1 rooms	20 to 49 units	  	329636	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00446	Brooklyn	Public housing	3 bedrooms	5 rooms	20 to 49 units	  	331579	03	N/A (renter)	Pay cash rent	1969 or earlier
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00571	Brooklyn	Public housing	2 bedrooms	4 rooms	20 to 49 units	  	063210	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00388	Brooklyn	Public housing	2 bedrooms	4 rooms	20 to 49 units	  	473370	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00300	Brooklyn	Public housing	2 bedrooms	4 rooms	20 to 49 units	  	962593	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00800	Brooklyn	Public housing	1 bedrooms	2 rooms	20 to 49 units	  	054811	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00480	Queens	Public housing	3 bedrooms	5 rooms	50 to 99 units	  	345766	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00599	Always lived in this unit	Public housing	2 bedrooms	4 rooms	100 units or more	  	202705	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00420	Brooklyn	Public housing	2 bedrooms	3 rooms	100 units or more	  	136359	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00650	Brooklyn	Public housing	2 bedrooms	4 rooms	100 units or more	  	388808	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Other state	Owner occupied condo	1 bedrooms	3 rooms	6 to 9 units	  	880411	04	Owned or being bought	Not applicable (owner occupied)	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01100	Not reported	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	401047	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01200	Brooklyn	Other rental	2 bedrooms	4 rooms	4 units	  	408437	04	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00950	Brooklyn	Other rental	1 bedrooms	2 rooms	4 units	  	454679	04	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Dilapidated	No	00900	Brooklyn	Other rental	2 bedrooms	3 rooms	4 units	  	906409	04	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Always lived in this unit	Owner occupied conventional	4 bedrooms	8 rooms or more	2 units with business	  	517355	04	Owned or being bought	Not applicable (owner occupied)	1980-1984
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01800	Not reported	Other rental	2 bedrooms	4 rooms	3 units	  	552510	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Other state	Owner occupied conventional	3 bedrooms	4 rooms	2 units without business	  	636371	04	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	4 bedrooms	5 rooms	2 units without business	  	330410	04	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied conventional	5 bedrooms	7 rooms	1 unit without business	  	401905	04	Owned or being bought	Not applicable (owner occupied)	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01891	Always lived in this unit	Other rental	3 bedrooms	5 rooms	3 units	  	108958	04	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	04000	Other state	Other rental	3 bedrooms	5 rooms	3 units	  	638519	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	2 bedrooms	5 rooms	3 units	  	164316	04	Owned or being bought	Not applicable (owner occupied)	1969 or earlier
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Other rental	2 bedrooms	5 rooms	3 units	  	678709	04	N/A (renter)	Occupy rent free	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00600	Brooklyn	Other rental	2 bedrooms	3 rooms	3 units	  	452279	04	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	4 bedrooms	8 rooms or more	2 units without business	  	902744	04	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Brooklyn	Other rental	3 bedrooms	6 rooms	2 units without business	  	952134	04	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	3 bedrooms	4 rooms	3 units	  	180135	04	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01000	Brooklyn	Other rental	3 bedrooms	5 rooms	2 units without business	  	598328	04	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00825	Brooklyn	Other rental	2 bedrooms	3 rooms	3 units	  	374907	04	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Brooklyn	Other rental	2 bedrooms	4 rooms	3 units	  	158874	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	4 bedrooms	7 rooms	2 units without business	  	296664	04	Owned or being bought	Not applicable (owner occupied)	1985-1989
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied conventional	1 bedrooms	3 rooms	3 units	  	812692	04	Owned or being bought	Not applicable (owner occupied)	1980-1984
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01400	Bronx	Other rental	2 bedrooms	4 rooms	3 units	  	397420	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01700	Brooklyn	Other rental	3 bedrooms	4 rooms	2 units with business	  	126510	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01760	Brooklyn	Other rental	4 bedrooms	6 rooms	2 units with business	  	978004	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01200	Not reported	Other rental	1 bedrooms	2 rooms	3 units	  	207011	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01500	Other unit in same building	Other rental	2 bedrooms	5 rooms	3 units	  	577561	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00850	Brooklyn	Other rental	2 bedrooms	4 rooms	3 units	  	219996	04	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	Not applicable (occupied rent free or owner occupied)	Bronx	Owner occupied conventional	4 bedrooms	6 rooms	2 units without business	  	784580	04	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01731	Brooklyn	Other rental	3 bedrooms	5 rooms	2 units without business	  	240966	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01000	NY, NJ, Connecticut	Other rental	2 bedrooms	5 rooms	2 units without business	  	376080	04	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	955147	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01400	Bronx	Other rental	2 bedrooms	3 rooms	5 units	  	121194	04	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01420	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	042075	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00650	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	6 to 9 units	  	408599	04	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00854	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	059048	04	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00806	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	595745	04	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01500	NY, NJ, Connecticut	Other rental	2 bedrooms	5 rooms	2 units without business	  	180531	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01300	Brooklyn	Other rental	2 bedrooms	4 rooms	2 units without business	  	390293	04	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00900	Brooklyn	Other rental	1 bedrooms	4 rooms	2 units without business	  	896262	04	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01100	NY, NJ, Connecticut	Other rental	1 bedrooms	3 rooms	4 units	  	913985	04	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01700	Brooklyn	Stabilized pre 1947	3 bedrooms	5 rooms	4 units	  	265624	04	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	00825	Brooklyn	Stabilized pre 1947	2 bedrooms	5 rooms	4 units	  	122219	04	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Brooklyn	Sound	No	01800	Queens	Stabilized pre 1947	2 bedrooms	3 rooms	6 to 9 units	  	772564	04	N/A (renter)	Pay cash rent	2012 or later
